,dt,new_users_count,day_after_install,retained_users_count,retention
2185,2020-02-20,246,62.0,1.0,0.0040650406504065045
2186,2020-02-20,246,65.0,1.0,0.0040650406504065045
2187,2020-02-20,246,70.0,1.0,0.0040650406504065045
2188,2020-02-20,246,74.0,1.0,0.0040650406504065045
2189,2020-02-20,246,77.0,1.0,0.0040650406504065045
2190,2020-02-20,246,84.0,1.0,0.0040650406504065045
2191,2020-02-20,246,87.0,1.0,0.0040650406504065045
2192,2020-02-20,246,88.0,1.0,0.0040650406504065045
2193,2020-02-20,246,92.0,1.0,0.0040650406504065045
2194,2020-02-20,246,93.0,2.0,0.008130081300813009
2195,2020-02-20,246,94.0,1.0,0.0040650406504065045
2196,2020-02-20,246,95.0,1.0,0.0040650406504065045
2197,2020-02-20,246,97.0,3.0,0.012195121951219513
2198,2020-02-20,246,98.0,1.0,0.0040650406504065045
2199,2020-02-20,246,100.0,1.0,0.0040650406504065045
2200,2020-02-20,246,101.0,2.0,0.008130081300813009
2201,2020-02-20,246,102.0,1.0,0.0040650406504065045
2202,2020-02-20,246,103.0,2.0,0.008130081300813009
2203,2020-02-20,246,104.0,2.0,0.008130081300813009
2204,2020-02-20,246,105.0,1.0,0.0040650406504065045
2205,2020-02-20,246,106.0,2.0,0.008130081300813009
2206,2020-02-20,246,107.0,1.0,0.0040650406504065045
2207,2020-02-20,246,108.0,1.0,0.0040650406504065045
2208,2020-02-20,246,110.0,1.0,0.0040650406504065045
2209,2020-02-20,246,111.0,1.0,0.0040650406504065045
2210,2020-02-20,246,112.0,1.0,0.0040650406504065045
2211,2020-02-20,246,117.0,1.0,0.0040650406504065045
2212,2020-02-20,246,119.0,1.0,0.0040650406504065045
2213,2020-02-20,246,120.0,1.0,0.0040650406504065045
2214,2020-02-20,246,121.0,1.0,0.0040650406504065045
2215,2020-02-20,246,125.0,2.0,0.008130081300813009
2216,2020-02-21,231,1.0,37.0,0.16017316017316016
2217,2020-02-21,231,2.0,20.0,0.08658008658008658
2218,2020-02-21,231,3.0,13.0,0.05627705627705628
2219,2020-02-21,231,4.0,10.0,0.04329004329004329
2220,2020-02-21,231,5.0,6.0,0.025974025974025976
2221,2020-02-21,231,6.0,6.0,0.025974025974025976
2222,2020-02-21,231,7.0,3.0,0.012987012987012988
2223,2020-02-21,231,8.0,9.0,0.03896103896103896
2224,2020-02-21,231,9.0,3.0,0.012987012987012988
2225,2020-02-21,231,10.0,4.0,0.017316017316017316
2226,2020-02-21,231,11.0,9.0,0.03896103896103896
2227,2020-02-21,231,12.0,4.0,0.017316017316017316
2228,2020-02-21,231,13.0,3.0,0.012987012987012988
2229,2020-02-21,231,14.0,3.0,0.012987012987012988
2230,2020-02-21,231,15.0,2.0,0.008658008658008658
2231,2020-02-21,231,16.0,2.0,0.008658008658008658
2232,2020-02-21,231,17.0,1.0,0.004329004329004329
2233,2020-02-21,231,19.0,2.0,0.008658008658008658
2234,2020-02-21,231,20.0,1.0,0.004329004329004329
2235,2020-02-21,231,21.0,3.0,0.012987012987012988
2236,2020-02-21,231,22.0,1.0,0.004329004329004329
2237,2020-02-21,231,23.0,3.0,0.012987012987012988
2238,2020-02-21,231,24.0,7.0,0.030303030303030304
2239,2020-02-21,231,25.0,6.0,0.025974025974025976
2240,2020-02-21,231,26.0,1.0,0.004329004329004329
2241,2020-02-21,231,27.0,2.0,0.008658008658008658
2242,2020-02-21,231,28.0,1.0,0.004329004329004329
2243,2020-02-21,231,29.0,1.0,0.004329004329004329
2244,2020-02-21,231,32.0,3.0,0.012987012987012988
2245,2020-02-21,231,33.0,1.0,0.004329004329004329
2246,2020-02-21,231,34.0,1.0,0.004329004329004329
2247,2020-02-21,231,37.0,1.0,0.004329004329004329
2248,2020-02-21,231,41.0,1.0,0.004329004329004329
2249,2020-02-21,231,43.0,1.0,0.004329004329004329
2250,2020-02-21,231,44.0,2.0,0.008658008658008658
2251,2020-02-21,231,47.0,1.0,0.004329004329004329
2252,2020-02-21,231,58.0,2.0,0.008658008658008658
2253,2020-02-21,231,59.0,1.0,0.004329004329004329
2254,2020-02-21,231,60.0,1.0,0.004329004329004329
2255,2020-02-21,231,61.0,1.0,0.004329004329004329
2256,2020-02-21,231,64.0,1.0,0.004329004329004329
2257,2020-02-21,231,73.0,1.0,0.004329004329004329
2258,2020-02-21,231,74.0,1.0,0.004329004329004329
2259,2020-02-21,231,79.0,1.0,0.004329004329004329
2260,2020-02-21,231,89.0,1.0,0.004329004329004329
2261,2020-02-21,231,90.0,1.0,0.004329004329004329
2262,2020-02-21,231,92.0,1.0,0.004329004329004329
2263,2020-02-21,231,94.0,1.0,0.004329004329004329
2264,2020-02-21,231,97.0,2.0,0.008658008658008658
2265,2020-02-21,231,101.0,1.0,0.004329004329004329
2266,2020-02-21,231,104.0,4.0,0.017316017316017316
2267,2020-02-21,231,108.0,2.0,0.008658008658008658
2268,2020-02-21,231,109.0,3.0,0.012987012987012988
2269,2020-02-21,231,112.0,1.0,0.004329004329004329
2270,2020-02-21,231,115.0,1.0,0.004329004329004329
2271,2020-02-21,231,117.0,2.0,0.008658008658008658
2272,2020-02-21,231,120.0,2.0,0.008658008658008658
2273,2020-02-21,231,121.0,2.0,0.008658008658008658
2274,2020-02-21,231,123.0,2.0,0.008658008658008658
2275,2020-02-21,231,124.0,1.0,0.004329004329004329
2276,2020-02-22,253,1.0,27.0,0.1067193675889328
2277,2020-02-22,253,2.0,18.0,0.07114624505928854
2278,2020-02-22,253,3.0,12.0,0.04743083003952569
2279,2020-02-22,253,4.0,14.0,0.05533596837944664
2280,2020-02-22,253,5.0,13.0,0.05138339920948617
2281,2020-02-22,253,6.0,4.0,0.015810276679841896
2282,2020-02-22,253,7.0,9.0,0.03557312252964427
2283,2020-02-22,253,8.0,5.0,0.019762845849802372
2284,2020-02-22,253,9.0,4.0,0.015810276679841896
2285,2020-02-22,253,10.0,3.0,0.011857707509881422
2286,2020-02-22,253,11.0,10.0,0.039525691699604744
2287,2020-02-22,253,12.0,4.0,0.015810276679841896
2288,2020-02-22,253,13.0,6.0,0.023715415019762844
2289,2020-02-22,253,14.0,4.0,0.015810276679841896
2290,2020-02-22,253,15.0,2.0,0.007905138339920948
2291,2020-02-22,253,17.0,1.0,0.003952569169960474
2292,2020-02-22,253,18.0,1.0,0.003952569169960474
2293,2020-02-22,253,19.0,4.0,0.015810276679841896
2294,2020-02-22,253,20.0,3.0,0.011857707509881422
2295,2020-02-22,253,21.0,4.0,0.015810276679841896
2296,2020-02-22,253,22.0,2.0,0.007905138339920948
2297,2020-02-22,253,26.0,1.0,0.003952569169960474
2298,2020-02-22,253,27.0,1.0,0.003952569169960474
2299,2020-02-22,253,28.0,2.0,0.007905138339920948
2300,2020-02-22,253,30.0,2.0,0.007905138339920948
2301,2020-02-22,253,31.0,2.0,0.007905138339920948
2302,2020-02-22,253,32.0,1.0,0.003952569169960474
2303,2020-02-22,253,35.0,1.0,0.003952569169960474
2304,2020-02-22,253,38.0,1.0,0.003952569169960474
2305,2020-02-22,253,39.0,1.0,0.003952569169960474
2306,2020-02-22,253,41.0,1.0,0.003952569169960474
2307,2020-02-22,253,42.0,1.0,0.003952569169960474
2308,2020-02-22,253,44.0,1.0,0.003952569169960474
2309,2020-02-22,253,45.0,1.0,0.003952569169960474
2310,2020-02-22,253,54.0,1.0,0.003952569169960474
2311,2020-02-22,253,55.0,1.0,0.003952569169960474
2312,2020-02-22,253,56.0,1.0,0.003952569169960474
2313,2020-02-22,253,57.0,2.0,0.007905138339920948
2314,2020-02-22,253,58.0,1.0,0.003952569169960474
2315,2020-02-22,253,65.0,1.0,0.003952569169960474
2316,2020-02-22,253,66.0,1.0,0.003952569169960474
2317,2020-02-22,253,72.0,1.0,0.003952569169960474
2318,2020-02-22,253,73.0,1.0,0.003952569169960474
2319,2020-02-22,253,74.0,1.0,0.003952569169960474
2320,2020-02-22,253,75.0,1.0,0.003952569169960474
2321,2020-02-22,253,76.0,1.0,0.003952569169960474
2322,2020-02-22,253,78.0,1.0,0.003952569169960474
2323,2020-02-22,253,79.0,1.0,0.003952569169960474
2324,2020-02-22,253,81.0,2.0,0.007905138339920948
2325,2020-02-22,253,82.0,1.0,0.003952569169960474
2326,2020-02-22,253,85.0,1.0,0.003952569169960474
2327,2020-02-22,253,94.0,1.0,0.003952569169960474
2328,2020-02-22,253,95.0,1.0,0.003952569169960474
2329,2020-02-22,253,96.0,2.0,0.007905138339920948
2330,2020-02-22,253,98.0,1.0,0.003952569169960474
2331,2020-02-22,253,99.0,1.0,0.003952569169960474
2332,2020-02-22,253,100.0,2.0,0.007905138339920948
2333,2020-02-22,253,101.0,1.0,0.003952569169960474
2334,2020-02-22,253,102.0,1.0,0.003952569169960474
2335,2020-02-22,253,104.0,2.0,0.007905138339920948
2336,2020-02-22,253,105.0,1.0,0.003952569169960474
2337,2020-02-22,253,107.0,1.0,0.003952569169960474
2338,2020-02-22,253,109.0,3.0,0.011857707509881422
2339,2020-02-22,253,110.0,1.0,0.003952569169960474
2340,2020-02-22,253,111.0,1.0,0.003952569169960474
2341,2020-02-22,253,112.0,1.0,0.003952569169960474
2342,2020-02-22,253,113.0,3.0,0.011857707509881422
2343,2020-02-22,253,114.0,1.0,0.003952569169960474
2344,2020-02-22,253,117.0,2.0,0.007905138339920948
2345,2020-02-22,253,118.0,2.0,0.007905138339920948
2346,2020-02-22,253,119.0,3.0,0.011857707509881422
2347,2020-02-22,253,121.0,1.0,0.003952569169960474
2348,2020-02-22,253,122.0,1.0,0.003952569169960474
2349,2020-02-22,253,123.0,3.0,0.011857707509881422
2350,2020-02-22,253,127.0,1.0,0.003952569169960474
2351,2020-02-22,253,128.0,1.0,0.003952569169960474
2352,2020-02-23,309,1.0,28.0,0.09061488673139159
2353,2020-02-23,309,2.0,22.0,0.07119741100323625
2354,2020-02-23,309,3.0,17.0,0.05501618122977346
2355,2020-02-23,309,4.0,11.0,0.03559870550161812
2356,2020-02-23,309,5.0,10.0,0.032362459546925564
2357,2020-02-23,309,6.0,12.0,0.038834951456310676
2358,2020-02-23,309,7.0,6.0,0.019417475728155338
2359,2020-02-23,309,8.0,8.0,0.025889967637540454
2360,2020-02-23,309,9.0,6.0,0.019417475728155338
2361,2020-02-23,309,10.0,8.0,0.025889967637540454
2362,2020-02-23,309,11.0,7.0,0.022653721682847898
2363,2020-02-23,309,12.0,10.0,0.032362459546925564
2364,2020-02-23,309,13.0,5.0,0.016181229773462782
2365,2020-02-23,309,14.0,1.0,0.003236245954692557
2366,2020-02-23,309,15.0,3.0,0.009708737864077669
2367,2020-02-23,309,16.0,3.0,0.009708737864077669
2368,2020-02-23,309,18.0,2.0,0.006472491909385114
2369,2020-02-23,309,19.0,5.0,0.016181229773462782
2370,2020-02-23,309,20.0,4.0,0.012944983818770227
2371,2020-02-23,309,21.0,1.0,0.003236245954692557
2372,2020-02-23,309,22.0,3.0,0.009708737864077669
2373,2020-02-23,309,23.0,1.0,0.003236245954692557
2374,2020-02-23,309,24.0,4.0,0.012944983818770227
2375,2020-02-23,309,25.0,3.0,0.009708737864077669
2376,2020-02-23,309,26.0,2.0,0.006472491909385114
2377,2020-02-23,309,27.0,1.0,0.003236245954692557
2378,2020-02-23,309,28.0,3.0,0.009708737864077669
2379,2020-02-23,309,29.0,2.0,0.006472491909385114
2380,2020-02-23,309,30.0,1.0,0.003236245954692557
2381,2020-02-23,309,31.0,1.0,0.003236245954692557
2382,2020-02-23,309,32.0,2.0,0.006472491909385114
2383,2020-02-23,309,33.0,2.0,0.006472491909385114
2384,2020-02-23,309,34.0,2.0,0.006472491909385114
2385,2020-02-23,309,36.0,2.0,0.006472491909385114
2386,2020-02-23,309,37.0,1.0,0.003236245954692557
2387,2020-02-23,309,38.0,2.0,0.006472491909385114
2388,2020-02-23,309,43.0,1.0,0.003236245954692557
2389,2020-02-23,309,44.0,1.0,0.003236245954692557
2390,2020-02-23,309,45.0,2.0,0.006472491909385114
2391,2020-02-23,309,47.0,1.0,0.003236245954692557
2392,2020-02-23,309,48.0,1.0,0.003236245954692557
2393,2020-02-23,309,49.0,2.0,0.006472491909385114
2394,2020-02-23,309,52.0,1.0,0.003236245954692557
2395,2020-02-23,309,55.0,1.0,0.003236245954692557
2396,2020-02-23,309,57.0,1.0,0.003236245954692557
2397,2020-02-23,309,69.0,1.0,0.003236245954692557
2398,2020-02-23,309,70.0,1.0,0.003236245954692557
2399,2020-02-23,309,76.0,1.0,0.003236245954692557
2400,2020-02-23,309,79.0,2.0,0.006472491909385114
2401,2020-02-23,309,80.0,2.0,0.006472491909385114
2402,2020-02-23,309,81.0,2.0,0.006472491909385114
2403,2020-02-23,309,82.0,1.0,0.003236245954692557
2404,2020-02-23,309,83.0,1.0,0.003236245954692557
2405,2020-02-23,309,84.0,1.0,0.003236245954692557
2406,2020-02-23,309,85.0,2.0,0.006472491909385114
2407,2020-02-23,309,87.0,2.0,0.006472491909385114
2408,2020-02-23,309,92.0,1.0,0.003236245954692557
2409,2020-02-23,309,94.0,2.0,0.006472491909385114
2410,2020-02-23,309,95.0,1.0,0.003236245954692557
2411,2020-02-23,309,96.0,1.0,0.003236245954692557
2412,2020-02-23,309,100.0,1.0,0.003236245954692557
2413,2020-02-23,309,101.0,1.0,0.003236245954692557
2414,2020-02-23,309,102.0,2.0,0.006472491909385114
2415,2020-02-23,309,104.0,2.0,0.006472491909385114
2416,2020-02-23,309,105.0,2.0,0.006472491909385114
2417,2020-02-23,309,106.0,1.0,0.003236245954692557
2418,2020-02-23,309,108.0,1.0,0.003236245954692557
2419,2020-02-23,309,109.0,1.0,0.003236245954692557
2420,2020-02-23,309,110.0,1.0,0.003236245954692557
2421,2020-02-23,309,112.0,1.0,0.003236245954692557
2422,2020-02-23,309,116.0,1.0,0.003236245954692557
2423,2020-02-23,309,117.0,1.0,0.003236245954692557
2424,2020-02-23,309,118.0,1.0,0.003236245954692557
2425,2020-02-23,309,120.0,1.0,0.003236245954692557
2426,2020-02-23,309,123.0,1.0,0.003236245954692557
2427,2020-02-23,309,124.0,1.0,0.003236245954692557
2428,2020-02-23,309,125.0,1.0,0.003236245954692557
2429,2020-02-24,262,1.0,34.0,0.1297709923664122
2430,2020-02-24,262,2.0,21.0,0.08015267175572519
2431,2020-02-24,262,3.0,11.0,0.04198473282442748
2432,2020-02-24,262,4.0,19.0,0.07251908396946564
2433,2020-02-24,262,5.0,9.0,0.03435114503816794
2434,2020-02-24,262,6.0,10.0,0.03816793893129771
2435,2020-02-24,262,7.0,8.0,0.030534351145038167
2436,2020-02-24,262,8.0,11.0,0.04198473282442748
2437,2020-02-24,262,9.0,7.0,0.026717557251908396
2438,2020-02-24,262,10.0,12.0,0.04580152671755725
2439,2020-02-24,262,11.0,4.0,0.015267175572519083
2440,2020-02-24,262,12.0,4.0,0.015267175572519083
2441,2020-02-24,262,13.0,6.0,0.022900763358778626
2442,2020-02-24,262,14.0,6.0,0.022900763358778626
2443,2020-02-24,262,15.0,2.0,0.007633587786259542
2444,2020-02-24,262,17.0,2.0,0.007633587786259542
2445,2020-02-24,262,18.0,4.0,0.015267175572519083
2446,2020-02-24,262,19.0,3.0,0.011450381679389313
2447,2020-02-24,262,20.0,1.0,0.003816793893129771
2448,2020-02-24,262,21.0,1.0,0.003816793893129771
2449,2020-02-24,262,23.0,1.0,0.003816793893129771
2450,2020-02-24,262,24.0,1.0,0.003816793893129771
2451,2020-02-24,262,26.0,2.0,0.007633587786259542
2452,2020-02-24,262,27.0,2.0,0.007633587786259542
2453,2020-02-24,262,28.0,1.0,0.003816793893129771
2454,2020-02-24,262,29.0,2.0,0.007633587786259542
2455,2020-02-24,262,30.0,1.0,0.003816793893129771
2456,2020-02-24,262,32.0,2.0,0.007633587786259542
2457,2020-02-24,262,33.0,1.0,0.003816793893129771
2458,2020-02-24,262,34.0,1.0,0.003816793893129771
2459,2020-02-24,262,35.0,2.0,0.007633587786259542
2460,2020-02-24,262,36.0,1.0,0.003816793893129771
2461,2020-02-24,262,37.0,1.0,0.003816793893129771
2462,2020-02-24,262,41.0,1.0,0.003816793893129771
2463,2020-02-24,262,45.0,1.0,0.003816793893129771
2464,2020-02-24,262,48.0,1.0,0.003816793893129771
2465,2020-02-24,262,50.0,1.0,0.003816793893129771
2466,2020-02-24,262,61.0,1.0,0.003816793893129771
2467,2020-02-24,262,62.0,1.0,0.003816793893129771
2468,2020-02-24,262,65.0,1.0,0.003816793893129771
2469,2020-02-24,262,67.0,1.0,0.003816793893129771
2470,2020-02-24,262,69.0,1.0,0.003816793893129771
2471,2020-02-24,262,71.0,2.0,0.007633587786259542
2472,2020-02-24,262,72.0,1.0,0.003816793893129771
2473,2020-02-24,262,74.0,1.0,0.003816793893129771
2474,2020-02-24,262,76.0,1.0,0.003816793893129771
2475,2020-02-24,262,77.0,1.0,0.003816793893129771
2476,2020-02-24,262,83.0,1.0,0.003816793893129771
2477,2020-02-24,262,85.0,1.0,0.003816793893129771
2478,2020-02-24,262,91.0,1.0,0.003816793893129771
2479,2020-02-24,262,93.0,1.0,0.003816793893129771
2480,2020-02-24,262,95.0,1.0,0.003816793893129771
2481,2020-02-24,262,97.0,2.0,0.007633587786259542
2482,2020-02-24,262,98.0,1.0,0.003816793893129771
2483,2020-02-24,262,99.0,1.0,0.003816793893129771
2484,2020-02-24,262,100.0,1.0,0.003816793893129771
2485,2020-02-24,262,101.0,1.0,0.003816793893129771
2486,2020-02-24,262,103.0,2.0,0.007633587786259542
2487,2020-02-24,262,106.0,1.0,0.003816793893129771
2488,2020-02-24,262,110.0,1.0,0.003816793893129771
2489,2020-02-24,262,116.0,1.0,0.003816793893129771
2490,2020-02-24,262,118.0,1.0,0.003816793893129771
2491,2020-02-24,262,121.0,1.0,0.003816793893129771
2492,2020-02-24,262,123.0,2.0,0.007633587786259542
2493,2020-02-24,262,124.0,1.0,0.003816793893129771
2494,2020-02-24,262,125.0,1.0,0.003816793893129771
2495,2020-02-24,262,126.0,1.0,0.003816793893129771
2496,2020-02-25,217,1.0,28.0,0.12903225806451613
2497,2020-02-25,217,2.0,13.0,0.059907834101382486
2498,2020-02-25,217,3.0,12.0,0.055299539170506916
2499,2020-02-25,217,4.0,8.0,0.03686635944700461
2500,2020-02-25,217,5.0,5.0,0.02304147465437788
2501,2020-02-25,217,6.0,7.0,0.03225806451612903
2502,2020-02-25,217,7.0,8.0,0.03686635944700461
2503,2020-02-25,217,8.0,3.0,0.013824884792626729
2504,2020-02-25,217,9.0,4.0,0.018433179723502304
2505,2020-02-25,217,10.0,5.0,0.02304147465437788
2506,2020-02-25,217,11.0,3.0,0.013824884792626729
2507,2020-02-25,217,12.0,3.0,0.013824884792626729
2508,2020-02-25,217,13.0,5.0,0.02304147465437788
2509,2020-02-25,217,14.0,3.0,0.013824884792626729
2510,2020-02-25,217,15.0,1.0,0.004608294930875576
2511,2020-02-25,217,16.0,3.0,0.013824884792626729
2512,2020-02-25,217,17.0,3.0,0.013824884792626729
2513,2020-02-25,217,19.0,1.0,0.004608294930875576
2514,2020-02-25,217,21.0,1.0,0.004608294930875576
2515,2020-02-25,217,23.0,1.0,0.004608294930875576
2516,2020-02-25,217,25.0,1.0,0.004608294930875576
2517,2020-02-25,217,26.0,4.0,0.018433179723502304
2518,2020-02-25,217,27.0,2.0,0.009216589861751152
2519,2020-02-25,217,28.0,1.0,0.004608294930875576
2520,2020-02-25,217,29.0,5.0,0.02304147465437788
2521,2020-02-25,217,30.0,2.0,0.009216589861751152
2522,2020-02-25,217,32.0,1.0,0.004608294930875576
2523,2020-02-25,217,33.0,1.0,0.004608294930875576
2524,2020-02-25,217,39.0,1.0,0.004608294930875576
2525,2020-02-25,217,42.0,2.0,0.009216589861751152
2526,2020-02-25,217,43.0,1.0,0.004608294930875576
2527,2020-02-25,217,48.0,2.0,0.009216589861751152
2528,2020-02-25,217,51.0,2.0,0.009216589861751152
2529,2020-02-25,217,55.0,1.0,0.004608294930875576
2530,2020-02-25,217,59.0,1.0,0.004608294930875576
2531,2020-02-25,217,63.0,1.0,0.004608294930875576
2532,2020-02-25,217,66.0,1.0,0.004608294930875576
2533,2020-02-25,217,69.0,1.0,0.004608294930875576
2534,2020-02-25,217,71.0,1.0,0.004608294930875576
2535,2020-02-25,217,76.0,1.0,0.004608294930875576
2536,2020-02-25,217,81.0,2.0,0.009216589861751152
2537,2020-02-25,217,82.0,1.0,0.004608294930875576
2538,2020-02-25,217,86.0,1.0,0.004608294930875576
2539,2020-02-25,217,87.0,2.0,0.009216589861751152
2540,2020-02-25,217,88.0,1.0,0.004608294930875576
2541,2020-02-25,217,99.0,1.0,0.004608294930875576
2542,2020-02-25,217,100.0,1.0,0.004608294930875576
2543,2020-02-25,217,104.0,1.0,0.004608294930875576
2544,2020-02-25,217,106.0,1.0,0.004608294930875576
2545,2020-02-25,217,108.0,1.0,0.004608294930875576
2546,2020-02-25,217,111.0,1.0,0.004608294930875576
2547,2020-02-25,217,115.0,1.0,0.004608294930875576
2548,2020-02-25,217,117.0,1.0,0.004608294930875576
2549,2020-02-25,217,118.0,1.0,0.004608294930875576
2550,2020-02-25,217,119.0,1.0,0.004608294930875576
2551,2020-02-25,217,121.0,1.0,0.004608294930875576
2552,2020-02-26,237,1.0,39.0,0.16455696202531644
2553,2020-02-26,237,2.0,16.0,0.06751054852320675
2554,2020-02-26,237,3.0,9.0,0.0379746835443038
2555,2020-02-26,237,4.0,14.0,0.05907172995780591
2556,2020-02-26,237,5.0,11.0,0.046413502109704644
2557,2020-02-26,237,6.0,6.0,0.02531645569620253
2558,2020-02-26,237,7.0,5.0,0.02109704641350211
2559,2020-02-26,237,8.0,9.0,0.0379746835443038
2560,2020-02-26,237,9.0,6.0,0.02531645569620253
2561,2020-02-26,237,10.0,6.0,0.02531645569620253
2562,2020-02-26,237,11.0,3.0,0.012658227848101266
2563,2020-02-26,237,12.0,5.0,0.02109704641350211
2564,2020-02-26,237,13.0,2.0,0.008438818565400843
2565,2020-02-26,237,14.0,1.0,0.004219409282700422
2566,2020-02-26,237,15.0,1.0,0.004219409282700422
2567,2020-02-26,237,16.0,1.0,0.004219409282700422
2568,2020-02-26,237,17.0,1.0,0.004219409282700422
2569,2020-02-26,237,18.0,4.0,0.016877637130801686
2570,2020-02-26,237,19.0,3.0,0.012658227848101266
2571,2020-02-26,237,20.0,1.0,0.004219409282700422
2572,2020-02-26,237,21.0,1.0,0.004219409282700422
2573,2020-02-26,237,22.0,1.0,0.004219409282700422
2574,2020-02-26,237,23.0,1.0,0.004219409282700422
2575,2020-02-26,237,25.0,2.0,0.008438818565400843
2576,2020-02-26,237,26.0,3.0,0.012658227848101266
2577,2020-02-26,237,27.0,3.0,0.012658227848101266
2578,2020-02-26,237,28.0,2.0,0.008438818565400843
2579,2020-02-26,237,29.0,2.0,0.008438818565400843
2580,2020-02-26,237,33.0,2.0,0.008438818565400843
2581,2020-02-26,237,34.0,1.0,0.004219409282700422
2582,2020-02-26,237,35.0,2.0,0.008438818565400843
2583,2020-02-26,237,36.0,1.0,0.004219409282700422
2584,2020-02-26,237,38.0,1.0,0.004219409282700422
2585,2020-02-26,237,39.0,1.0,0.004219409282700422
2586,2020-02-26,237,43.0,1.0,0.004219409282700422
2587,2020-02-26,237,47.0,1.0,0.004219409282700422
2588,2020-02-26,237,48.0,1.0,0.004219409282700422
2589,2020-02-26,237,49.0,1.0,0.004219409282700422
2590,2020-02-26,237,51.0,2.0,0.008438818565400843
2591,2020-02-26,237,61.0,2.0,0.008438818565400843
2592,2020-02-26,237,63.0,1.0,0.004219409282700422
2593,2020-02-26,237,65.0,1.0,0.004219409282700422
2594,2020-02-26,237,66.0,2.0,0.008438818565400843
2595,2020-02-26,237,70.0,2.0,0.008438818565400843
2596,2020-02-26,237,71.0,2.0,0.008438818565400843
2597,2020-02-26,237,73.0,1.0,0.004219409282700422
2598,2020-02-26,237,86.0,1.0,0.004219409282700422
2599,2020-02-26,237,93.0,1.0,0.004219409282700422
2600,2020-02-26,237,94.0,1.0,0.004219409282700422
2601,2020-02-26,237,95.0,2.0,0.008438818565400843
2602,2020-02-26,237,96.0,1.0,0.004219409282700422
2603,2020-02-26,237,97.0,1.0,0.004219409282700422
2604,2020-02-26,237,98.0,1.0,0.004219409282700422
